timeUTC, timeOffset, red, green, blue, clear, cla, cs
1446323163, -4, 5.00, 5.40, 6.30, 5.70, 5.748656, 0.007331589
1446323223, -4, 5.10, 5.50, 6.50, 5.80, 5.941111, 0.007599738
1446323283, -4, 4.90, 5.30, 6.30, 5.60, 5.743141, 0.007323915
1446323343, -4, 4.50, 5.10, 5.90, 5.20, 5.520097, 0.007014066
1446323403, -4, 4.10, 4.70, 5.50, 4.70, 5.232944, 0.006616645
1446323463, -4, 4.00, 4.50, 5.50, 4.60, 5.140982, 0.006489738
1446323523, -4, 3.30, 3.70, 4.70, 3.80, 4.376954, 0.005443008
1446323583, -4, 3.00, 3.40, 4.30, 3.40, 4.095315, 0.005060923
1446323643, -4, 2.90, 3.30, 4.10, 3.20, 4.011647, 0.004947843
1446323703, -4, 2.80, 3.20, 4.10, 3.20, 3.897345, 0.004793695
1446323763, -4, 2.80, 3.20, 4.10, 3.20, 3.897345, 0.004793695
1446323823, -4, 2.80, 3.20, 4.00, 3.10, 3.912662, 0.004814328
1446323883, -4, 2.90, 3.30, 4.20, 3.30, 3.99633, 0.004927164
1446323943, -4, 3.00, 3.40, 4.20, 3.40, 4.001844, 0.004934608
1446324003, -4, 3.10, 3.50, 4.40, 3.50, 4.1943, 0.005194961
1446324063, -4, 3.10, 3.50, 4.40, 3.60, 4.085514, 0.005047665
1446324123, -4, 3.20, 3.60, 4.40, 3.60, 4.199815, 0.005202436
1446324183, -4, 3.30, 3.60, 4.50, 3.70, 4.212351, 0.005219433
1446324243, -4, 3.30, 3.70, 4.50, 3.70, 4.2988, 0.005336762
1446324303, -4, 3.30, 3.70, 4.60, 3.80, 4.283484, 0.00531596
1446324363, -4, 3.50, 3.90, 4.70, 3.90, 4.496769, 0.005606204
1446324423, -4, 3.50, 4.00, 4.80, 4.00, 4.567902, 0.005703268
1446324483, -4, 3.80, 4.30, 5.10, 4.30, 4.864857, 0.00610983
1446324543, -4, 4.00, 4.50, 5.30, 4.50, 5.062828, 0.006382035
1446324603, -4, 4.30, 4.70, 5.50, 4.80, 5.179862, 0.00654337
1446324663, -4, 4.50, 5.00, 5.70, 5.10, 5.355494, 0.006786044
1446324723, -4, 4.70, 5.10, 5.90, 5.30, 5.467016, 0.006940471
1446324783, -4, 4.50, 5.00, 5.70, 5.10, 5.355494, 0.006786044
1446324843, -4, 4.20, 4.70, 5.40, 4.70, 5.167327, 0.006526075
1446324903, -4, 3.80, 4.10, 4.90, 4.20, 4.613806, 0.005765973
1446324963, -4, 3.70, 3.90, 4.70, 3.90, 4.552474, 0.005682206
1446325023, -4, 3.40, 3.50, 4.30, 3.50, 4.184389, 0.005181527
1446325083, -4, 3.00, 3.10, 3.90, 3.10, 3.788448, 0.004647202
1446325143, -4, 2.70, 2.80, 3.50, 2.80, 3.398023, 0.004125116
1446325203, -4, 2.50, 2.50, 3.30, 2.60, 3.113604, 0.00374812
1446325263, -4, 2.20, 2.30, 3.00, 2.30, 2.903098, 0.003471086
1446325323, -4, 2.10, 2.10, 2.80, 2.10, 2.73298, 0.00324854
1446325383, -4, 2.10, 2.00, 2.70, 2.00, 2.661848, 0.003155859
1446325443, -4, 2.00, 2.00, 2.70, 2.00, 2.633995, 0.003119631
1446325503, -4, 2.00, 1.90, 2.60, 1.90, 2.562863, 0.003027271
1446325563, -4, 2.00, 1.90, 2.60, 1.90, 2.562863, 0.003027271
1446325623, -4, 2.00, 1.90, 2.50, 1.90, 2.469392, 0.00290627
1446325683, -4, 1.80, 1.70, 2.40, 1.80, 2.256106, 0.002631791
1446325743, -4, 1.80, 1.70, 2.30, 1.70, 2.271422, 0.002651422
1446325803, -4, 1.80, 1.70, 2.30, 1.70, 2.271422, 0.002651422
1446325863, -4, 1.90, 1.80, 2.40, 1.70, 2.479194, 0.002918939
1446325923, -4, 2.00, 1.90, 2.50, 1.90, 2.469392, 0.00290627
1446325983, -4, 2.40, 2.30, 3.00, 2.30, 2.958803, 0.003544223
1446326043, -4, 2.30, 2.30, 2.90, 2.30, 2.837479, 0.003385098
1446326103, -4, 3.00, 3.00, 3.90, 3.00, 3.810787, 0.004677224
1446326163, -4, 2.10, 2.10, 2.80, 2.10, 2.73298, 0.00324854
1446326223, -4, 1.80, 1.80, 2.40, 1.80, 2.342555, 0.002742761
1446326283, -4, 1.10, 1.00, 1.40, 0.90, 1.500373, 0.001680762
1446326343, -4, 1.10, 1.00, 1.40, 0.90, 1.500373, 0.001680762
1446326403, -4, 1.10, 1.00, 1.40, 0.90, 1.500373, 0.001680762
1446326463, -4, 1.10, 0.90, 1.40, 0.90, 1.413924, 0.001574544
1446326523, -4, 1.10, 0.90, 1.30, 0.90, 1.320454, 0.001460412
1446326583, -4, 1.10, 0.90, 1.30, 0.90, 1.320454, 0.001460412
1446326643, -4, 1.10, 0.90, 1.30, 0.80, 1.42924, 0.001593318
1446326703, -4, 1.00, 0.90, 1.30, 0.80, 1.401388, 0.001559192
1446326763, -4, 1.00, 0.80, 1.20, 0.80, 1.221469, 0.001340408
1446326823, -4, 0.90, 0.80, 1.20, 0.70, 1.302403, 0.00143846
1446326883, -4, 1.00, 0.80, 1.20, 0.70, 1.330256, 0.001472344
1446326943, -4, 0.90, 0.80, 1.10, 0.70, 1.208932, 0.001325276
1446327003, -4, 0.90, 0.70, 1.10, 0.70, 1.122483, 0.001221358
1446327063, -4, 0.90, 0.80, 1.10, 0.70, 1.208932, 0.001325276
1446327123, -4, 0.90, 0.70, 1.10, 0.60, 1.23127, 0.00135225
1446327183, -4, 0.90, 0.70, 1.00, 0.60, 1.1378, 0.001239713
1446327243, -4, 0.80, 0.60, 1.00, 0.60, 1.023499, 0.001103342
1446327303, -4, 0.80, 0.60, 1.00, 0.60, 1.023499, 0.001103342
1446327363, -4, 0.80, 0.60, 1.00, 0.50, 1.132285, 0.001233102
1446327423, -4, 0.90, 0.70, 1.10, 0.60, 1.23127, 0.00135225
1446327483, -4, 1.00, 0.80, 1.30, 0.80, 1.314939, 0.001453702
1446327543, -4, 0.70, 0.50, 0.80, 0.40, 0.9398298, 0.001004462
1446327603, -4, 12.00, 9.70, 10.70, 9.90, 10.9593, 0.01477317
1446327663, -4, 163835.00, 163835.00, 163835.00, 327675.00, 162848.9, 0.6991855
1446327723, -4, 0.60, 0.60, 1.20, 0.50, 1.263521, 0.001391278
1446327783, -4, 0.40, 0.30, 0.70, 0.20, 0.8074776, 0.0008498601
1446327843, -4, 4.50, 6.60, 11.80, 6.80, 10.591, 0.01423784
1446327903, -4, 1.30, 1.50, 2.80, 1.50, 2.644189, 0.003132886
1446327963, -4, 0.50, 0.40, 0.80, 0.30, 0.9064626, 0.0009652674
1446328023, -4, 0.60, 0.50, 1.00, 0.40, 1.098918, 0.001193165
1446328083, -4, 4.60, 3.40, 3.40, 3.50, 3.590937, 0.004382456
1446328143, -4, 4.50, 3.20, 3.10, 3.30, 3.327349, 0.004031163
1446328203, -4, 0.70, 0.60, 1.10, 0.50, 1.197903, 0.001311977
1446328263, -4, 1.00, 0.60, 1.00, 0.60, 1.079204, 0.001169625
1446328323, -4, 5.00, 3.70, 4.10, 3.80, 4.289628, 0.005324304
1446328383, -4, 13.50, 8.40, 8.40, 8.70, 9.408874, 0.01252717
1446328443, -4, 12.40, 10.00, 10.40, 10.10, 10.83206, 0.01458811
1446328503, -4, 7.50, 5.30, 4.30, 5.50, 4.706687, 0.005893011
1446328563, -4, 6.70, 4.70, 3.80, 4.80, 4.259328, 0.005283166
1446328623, -4, 6.40, 4.30, 3.70, 4.50, 4.062867, 0.005017044
1446328683, -4, 7.10, 5.00, 3.90, 5.10, 4.397195, 0.005470552
1446328743, -4, 21.80, 11.40, 11.20, 12.40, 12.90617, 0.01761844
1446328803, -4, 23.70, 10.70, 11.20, 12.20, 13.04781, 0.01782633
1446328863, -4, 23.20, 11.00, 11.40, 12.30, 13.24605, 0.01811744
1446328923, -4, 23.30, 11.10, 11.30, 12.40, 13.15809, 0.01798825
1446328983, -4, 22.20, 10.90, 10.60, 12.10, 12.35088, 0.01680452
1446329043, -4, 19.90, 9.50, 9.30, 10.60, 10.91667, 0.01471116
1446329103, -4, 20.60, 10.20, 10.00, 11.30, 11.60957, 0.01572079
1446329163, -4, 20.10, 10.00, 9.90, 11.10, 11.42151, 0.01544644
1446329223, -4, 16.60, 9.90, 8.60, 10.60, 9.689028, 0.01293146
1446329283, -4, 1.70, 1.10, 1.50, 1.00, 1.738622, 0.001976492
1446329343, -4, 6.40, 3.90, 6.30, 3.30, 7.452756, 0.009727741
1446329403, -4, 17.80, 10.70, 10.80, 11.10, 12.22727, 0.01662357
1446329463, -4, 10.50, 6.90, 6.40, 6.90, 7.365314, 0.009603698
1446329523, -4, 6.60, 4.40, 4.00, 4.40, 4.594219, 0.005739211
1446329583, -4, 6.30, 4.50, 4.30, 4.50, 4.768735, 0.005977995
1446329643, -4, 6.70, 4.90, 4.50, 5.00, 4.868947, 0.006115444
1446329703, -4, 6.60, 4.80, 4.40, 4.90, 4.769961, 0.005979675
1446329763, -4, 6.10, 3.80, 3.70, 3.90, 4.199788, 0.0052024
1446329823, -4, 6.90, 4.50, 4.00, 4.70, 4.437866, 0.005525928
1446329883, -4, 5.30, 3.60, 3.00, 3.70, 3.367347, 0.004084314
1446329943, -4, 24.20, 18.00, 13.40, 18.60, 14.5918, 0.02009867
1446330003, -4, 6.90, 4.80, 4.20, 4.90, 4.666579, 0.005838127
1446330063, -4, 4.30, 2.70, 2.90, 2.70, 3.305182, 0.004001731
1446330123, -4, 1.70, 1.30, 1.50, 1.30, 1.585158, 0.001785516
1446330183, -4, 8.00, 5.90, 4.60, 6.10, 4.992332, 0.006285001
1446330243, -4, 10.40, 7.20, 5.80, 7.50, 6.383261, 0.008218337
1446330303, -4, 1.80, 0.90, 1.30, 0.90, 1.515423, 0.001699316
1446330363, -4, 1.60, 0.90, 1.30, 0.80, 1.568505, 0.001764896
1446330423, -4, 1.50, 0.80, 1.20, 0.80, 1.360733, 0.001509501
1446330483, -4, 6.00, 3.30, 4.80, 2.90, 5.855741, 0.007480705
1446330543, -4, 10.20, 5.90, 8.20, 5.10, 10.05791, 0.01346489
1446330603, -4, 9.90, 5.70, 7.90, 5.00, 9.629827, 0.01284597
1446330663, -4, 10.20, 5.80, 8.10, 5.10, 9.877991, 0.01320456
1446330723, -4, 9.60, 5.40, 7.70, 4.80, 9.317555, 0.01239556
1446330783, -4, 10.40, 5.90, 8.30, 5.20, 10.0983, 0.01352337
1446330843, -4, 10.60, 6.00, 8.40, 5.30, 10.22514, 0.0137071
1446330903, -4, 8.10, 4.60, 6.50, 4.10, 7.848037, 0.01028976
1446330963, -4, 11.30, 6.40, 9.10, 5.60, 11.09383, 0.01496898
1446331023, -4, 12.30, 7.10, 9.70, 6.10, 11.99439, 0.01628294
1446331083, -4, 10.00, 5.70, 7.90, 4.90, 9.766468, 0.01304334
1446331143, -4, 9.00, 5.10, 7.10, 4.50, 8.656631, 0.01144549
1446331203, -4, 10.20, 5.80, 7.90, 5.10, 9.691048, 0.01293438
1446331263, -4, 9.30, 5.30, 7.40, 4.70, 8.975925, 0.0119039
1446331323, -4, 12.10, 6.90, 9.60, 6.00, 11.7811, 0.01597125
1446331383, -4, 10.20, 5.80, 8.20, 5.10, 9.97146, 0.01333977
1446331443, -4, 11.00, 6.30, 8.80, 5.50, 10.7522, 0.01447202
1446331503, -4, 11.00, 6.30, 8.70, 5.50, 10.65873, 0.01433621
1446331563, -4, 11.70, 6.70, 9.10, 5.90, 11.13823, 0.01503362
1446331623, -4, 11.10, 6.30, 8.60, 5.50, 10.59311, 0.0142409
1446331683, -4, 11.40, 6.40, 9.50, 5.50, 11.60436, 0.01571319
1446331743, -4, 8.90, 5.10, 7.40, 4.30, 9.126764, 0.01212083
1446331803, -4, 10.30, 5.90, 8.20, 5.10, 10.08576, 0.01350521
1446331863, -4, 9.20, 5.30, 7.40, 4.70, 8.948072, 0.01186387
1446331923, -4, 11.50, 6.60, 9.20, 5.80, 11.19833, 0.01512116
1446331983, -4, 11.70, 6.70, 9.50, 5.80, 11.6209, 0.01573733
1446332043, -4, 11.40, 6.50, 9.40, 5.60, 11.48855, 0.01554421
1446332103, -4, 9.10, 5.10, 7.40, 4.50, 8.964896, 0.01188804
1446332163, -4, 10.90, 6.20, 8.90, 5.40, 10.84016, 0.01459988
1446332223, -4, 11.70, 6.70, 9.50, 5.70, 11.72969, 0.01589616
1446332283, -4, 11.20, 6.40, 9.40, 5.50, 11.45518, 0.01549554
1446332343, -4, 10.40, 5.90, 8.60, 5.10, 10.4875, 0.01408758
1446332403, -4, 11.40, 6.50, 9.70, 5.50, 11.87775, 0.01611244
1446332463, -4, 10.50, 6.00, 9.30, 5.00, 11.36488, 0.01536387
1446332523, -4, 8.90, 5.10, 7.60, 4.30, 9.313705, 0.01239001
1446332583, -4, 9.20, 5.30, 7.90, 4.50, 9.633, 0.01285055
1446332643, -4, 9.50, 5.40, 8.00, 4.70, 9.678904, 0.01291684
1446332703, -4, 10.20, 5.80, 8.90, 4.90, 10.84333, 0.01460449
1446332763, -4, 10.90, 6.20, 9.20, 5.30, 11.22936, 0.01516636
1446332823, -4, 9.40, 5.40, 8.10, 4.70, 9.744522, 0.01301163
1446332883, -4, 10.10, 5.80, 8.70, 4.90, 10.62853, 0.01429234
1446332943, -4, 11.50, 6.60, 9.60, 5.60, 11.78979, 0.01598394
1446333003, -4, 10.40, 6.00, 8.90, 5.10, 10.85436, 0.01462053
1446333063, -4, 10.00, 5.70, 8.50, 4.90, 10.32729, 0.01385518
1446333123, -4, 11.60, 6.60, 9.80, 5.60, 12.00459, 0.01629784
1446333183, -4, 11.30, 6.40, 9.70, 5.50, 11.76344, 0.01594546
1446333243, -4, 15.30, 8.60, 12.70, 7.40, 15.51659, 0.02146444
1446333303, -4, 2.00, 1.10, 1.90, 1.00, 2.196063, 0.002554951
1446333363, -4, 2.30, 1.30, 2.10, 1.10, 2.530673, 0.002985553
1446333423, -4, 3.00, 1.70, 2.70, 1.50, 3.197113, 0.0038585
1446333483, -4, 3.80, 2.20, 3.30, 1.90, 3.977854, 0.004902229
1446333543, -4, 4.30, 2.50, 3.80, 2.10, 4.626243, 0.005782972
1446333603, -4, 4.00, 2.20, 3.50, 1.90, 4.220501, 0.005230486
1446333663, -4, 3.60, 2.10, 3.20, 1.80, 3.851016, 0.004731327
1446333723, -4, 3.60, 2.00, 3.20, 1.80, 3.764568, 0.004615127
1446333783, -4, 4.10, 2.30, 3.70, 2.00, 4.412957, 0.005492008
1446333843, -4, 3.90, 2.20, 3.50, 1.90, 4.192648, 0.005192722
1446333903, -4, 3.90, 2.30, 3.50, 1.90, 4.279097, 0.005310003
1446333963, -4, 3.90, 2.20, 3.50, 1.90, 4.192648, 0.005192722
1446334023, -4, 4.00, 2.30, 3.60, 2.00, 4.291634, 0.005327029
1446334083, -4, 3.80, 2.20, 3.40, 1.80, 4.180111, 0.00517573
1446334143, -4, 4.60, 2.60, 4.10, 2.30, 4.859088, 0.006101912
1446334203, -4, 4.10, 2.30, 3.60, 2.00, 4.319487, 0.005364869
1446334263, -4, 3.90, 2.30, 3.50, 1.90, 4.279097, 0.005310003
1446334323, -4, 4.00, 2.30, 3.60, 1.90, 4.400421, 0.005474942
1446334383, -4, 4.30, 2.40, 3.80, 2.10, 4.539795, 0.005664899
1446334443, -4, 4.40, 2.50, 3.90, 2.10, 4.747567, 0.005948992
1446334503, -4, 4.80, 2.70, 4.20, 2.30, 5.094712, 0.006425958
1446334563, -4, 4.50, 2.60, 4.00, 2.20, 4.846551, 0.006084706
1446334623, -4, 5.00, 2.80, 4.40, 2.40, 5.315022, 0.006730063
1446334683, -4, 5.20, 3.00, 4.60, 2.50, 5.621778, 0.007155198
1446334743, -4, 4.70, 2.60, 4.10, 2.20, 4.995728, 0.006289674
1446334803, -4, 4.80, 2.70, 4.20, 2.30, 5.094712, 0.006425958
1446334863, -4, 4.50, 2.50, 4.00, 2.20, 4.760103, 0.005966167
1446334923, -4, 4.50, 2.50, 4.00, 2.10, 4.86889, 0.006115367
1446334983, -4, 4.50, 2.60, 4.10, 2.20, 4.940022, 0.006213075
1446335043, -4, 4.40, 2.50, 4.00, 2.10, 4.841037, 0.00607714
1446335103, -4, 4.50, 2.60, 4.00, 2.20, 4.846551, 0.006084706
1446335163, -4, 4.10, 2.30, 3.70, 2.00, 4.412957, 0.005492008
1446335223, -4, 4.30, 2.40, 3.90, 2.00, 4.742053, 0.005941438
1446335283, -4, 4.10, 2.40, 3.90, 2.00, 4.686347, 0.005865172
1446335343, -4, 3.70, 2.10, 3.40, 1.80, 4.06581, 0.005021023
1446335403, -4, 3.90, 2.30, 3.60, 1.90, 4.372568, 0.005437042
1446335463, -4, 4.00, 2.30, 3.70, 1.90, 4.493891, 0.00560228
1446335523, -4, 4.10, 2.30, 3.70, 1.90, 4.521744, 0.005640269
1446335583, -4, 4.30, 2.50, 4.00, 2.10, 4.813185, 0.006038932
1446335643, -4, 4.90, 2.80, 4.50, 2.40, 5.380639, 0.00682084
1446335703, -4, 4.40, 2.50, 4.00, 2.10, 4.841037, 0.00607714
1446335763, -4, 5.30, 3.00, 4.80, 2.50, 5.836573, 0.007453999
1446335823, -4, 6.60, 3.70, 5.70, 3.20, 6.883525, 0.008922204
1446335883, -4, 7.10, 4.00, 6.10, 3.40, 7.438444, 0.00970743
1446335943, -4, 7.40, 4.20, 6.40, 3.60, 7.757738, 0.01016119
1446336003, -4, 7.80, 4.40, 6.80, 3.80, 8.198356, 0.01078952
1446336063, -4, 8.10, 4.60, 7.20, 3.90, 8.719907, 0.01153624
1446336123, -4, 8.90, 5.00, 7.90, 4.20, 9.616456, 0.01282666
1446336183, -4, 8.40, 4.70, 7.40, 4.00, 8.968068, 0.0118926
1446336243, -4, 9.60, 5.40, 8.50, 4.60, 10.2829, 0.01379082
1446336303, -4, 8.90, 5.00, 7.90, 4.30, 9.507669, 0.01266966
1446336363, -4, 9.00, 5.10, 8.10, 4.30, 9.808911, 0.01310468
1446336423, -4, 10.40, 5.90, 9.30, 5.00, 11.25058, 0.01519728
1446336483, -4, 9.90, 5.60, 9.00, 4.70, 10.89792, 0.01468388
1446336543, -4, 10.10, 5.70, 9.10, 4.90, 10.91597, 0.01471014
1446336603, -4, 10.70, 6.10, 9.50, 5.20, 11.4764, 0.0155265
1446336663, -4, 10.60, 6.00, 9.60, 5.10, 11.56436, 0.01565482
1446336723, -4, 10.60, 6.10, 9.50, 5.20, 11.44855, 0.01548587
1446336783, -4, 10.30, 5.90, 9.20, 5.10, 11.02047, 0.01486219
1446336843, -4, 11.40, 6.50, 10.30, 5.50, 12.43857, 0.01693293
1446336903, -4, 10.40, 5.90, 9.40, 5.00, 11.34405, 0.0153335
1446336963, -4, 10.70, 6.10, 9.60, 5.20, 11.56987, 0.01566287
1446337023, -4, 10.80, 6.10, 9.70, 5.20, 11.6912, 0.01583995
1446337083, -4, 11.00, 6.30, 9.80, 5.30, 11.90448, 0.01615151
1446337143, -4, 11.10, 6.30, 10.00, 5.30, 12.11928, 0.01646557
1446337203, -4, 12.20, 6.90, 10.90, 5.80, 13.24165, 0.01811098
1446337263, -4, 11.10, 6.30, 9.90, 5.30, 12.0258, 0.01632887
1446337323, -4, 11.60, 6.60, 10.40, 5.60, 12.56541, 0.01711876
1446337383, -4, 11.80, 6.70, 10.70, 5.60, 12.98797, 0.01773849
1446337443, -4, 13.00, 7.40, 11.70, 6.10, 14.31812, 0.01969511
1446337503, -4, 13.10, 7.50, 11.80, 6.10, 14.52589, 0.02000145
1446337563, -4, 13.40, 7.70, 12.20, 6.20, 15.04744, 0.02077119
1446337623, -4, 11.00, 6.20, 10.00, 5.20, 12.11376, 0.0164575
1446337683, -4, 3.30, 1.90, 2.90, 1.70, 3.422936, 0.004158278
1446337743, -4, 3.30, 1.90, 2.80, 1.60, 3.438252, 0.004178675
1446337803, -4, 3.20, 1.90, 2.80, 1.60, 3.410399, 0.004141587
1446337863, -4, 3.10, 1.80, 2.70, 1.60, 3.202627, 0.003865799
1446337923, -4, 3.00, 1.80, 2.60, 1.50, 3.19009, 0.003849208
1446337983, -4, 3.30, 1.90, 2.90, 1.70, 3.422936, 0.004158278
1446338043, -4, 3.20, 1.80, 2.80, 1.60, 3.323951, 0.00402665
1446338103, -4, 3.10, 1.80, 2.70, 1.60, 3.202627, 0.003865799
1446338163, -4, 3.00, 1.70, 2.60, 1.50, 3.103642, 0.00373497
1446338223, -4, 3.00, 1.70, 2.50, 1.50, 3.010172, 0.003611778
1446338283, -4, 3.00, 1.70, 2.50, 1.50, 3.010172, 0.003611778
1446338343, -4, 2.90, 1.70, 2.50, 1.50, 2.982319, 0.003575136
1446338403, -4, 2.90, 1.70, 2.50, 1.50, 2.982319, 0.003575136
1446338463, -4, 3.00, 1.70, 2.50, 1.50, 3.010172, 0.003611778
1446338523, -4, 2.90, 1.70, 2.50, 1.50, 2.982319, 0.003575136
1446338583, -4, 3.00, 1.70, 2.50, 1.50, 3.010172, 0.003611778
1446338643, -4, 3.10, 1.70, 2.60, 1.50, 3.131495, 0.003771746
1446338703, -4, 3.20, 1.80, 2.80, 1.60, 3.323951, 0.00402665
1446338763, -4, 3.20, 1.80, 2.80, 1.60, 3.323951, 0.00402665
1446338823, -4, 3.20, 1.80, 2.80, 1.60, 3.323951, 0.00402665
1446338883, -4, 3.20, 1.80, 2.80, 1.60, 3.323951, 0.00402665
1446338943, -4, 3.30, 1.80, 2.90, 1.60, 3.445274, 0.00418803
1446339003, -4, 3.60, 2.00, 3.10, 1.80, 3.671097, 0.004489752
1446339063, -4, 3.50, 2.00, 3.10, 1.70, 3.752031, 0.004598295
1446339123, -4, 4.00, 2.20, 3.30, 2.00, 3.924773, 0.004830649
1446339183, -4, 3.80, 2.20, 3.20, 1.90, 3.884383, 0.004776239
1446339243, -4, 3.80, 2.10, 3.20, 1.90, 3.797935, 0.00465995
1446339303, -4, 3.60, 2.00, 2.90, 1.80, 3.484155, 0.004239857
1446339363, -4, 3.60, 2.10, 3.00, 1.80, 3.664074, 0.004480344
1446339423, -4, 3.60, 2.00, 3.00, 1.80, 3.577626, 0.00436466
1446339483, -4, 3.60, 2.10, 3.00, 1.90, 3.555288, 0.004334806
1446339543, -4, 3.50, 2.00, 2.90, 1.80, 3.456302, 0.004202725
1446339603, -4, 3.50, 2.00, 2.90, 1.80, 3.456302, 0.004202725
1446339663, -4, 3.50, 2.00, 2.80, 1.80, 3.362832, 0.004078311
1446339723, -4, 3.50, 2.00, 2.80, 1.80, 3.362832, 0.004078311
1446339783, -4, 3.30, 1.90, 2.70, 1.70, 3.235994, 0.003909983
1446339843, -4, 3.40, 1.90, 2.80, 1.80, 3.248531, 0.003926594
1446339903, -4, 3.30, 1.90, 2.70, 1.70, 3.235994, 0.003909983
1446339963, -4, 3.30, 1.90, 2.70, 1.70, 3.235994, 0.003909983
1446340023, -4, 3.50, 2.00, 2.80, 1.80, 3.362832, 0.004078311
1446340083, -4, 3.60, 2.00, 3.00, 1.80, 3.577626, 0.00436466
1446340143, -4, 3.70, 2.10, 3.00, 1.90, 3.583141, 0.004372031
1446340203, -4, 4.40, 2.50, 3.60, 2.20, 4.358367, 0.005417727
1446340263, -4, 3.10, 1.70, 2.60, 1.50, 3.131495, 0.003771746
1446340323, -4, 2.70, 1.50, 2.30, 1.40, 2.675562, 0.00317371
1446340383, -4, 2.60, 1.40, 2.20, 1.30, 2.576576, 0.003045059
1446340443, -4, 2.50, 1.40, 2.10, 1.30, 2.455253, 0.002888003
1446340503, -4, 2.60, 1.50, 2.20, 1.30, 2.663025, 0.003157391
1446340563, -4, 2.60, 1.50, 2.20, 1.30, 2.663025, 0.003157391
1446340623, -4, 2.30, 1.30, 1.90, 1.20, 2.234945, 0.002604687
1446340683, -4, 2.00, 1.10, 1.60, 1.00, 1.915651, 0.002198815
1446340743, -4, 2.00, 1.10, 1.70, 1.00, 2.009122, 0.002317009
1446340803, -4, 1.90, 1.10, 1.60, 1.00, 1.887798, 0.0021637
1446340863, -4, 1.80, 1.00, 1.50, 1.00, 1.680026, 0.001903373
1446340923, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446340983, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446341043, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446341103, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446341163, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446341223, -4, 1.80, 1.00, 1.50, 0.90, 1.788813, 0.002039314
1446341283, -4, 1.90, 1.00, 1.50, 1.00, 1.707879, 0.0019381
1446341343, -4, 1.90, 1.00, 1.50, 1.00, 1.707879, 0.0019381
1446341403, -4, 1.80, 1.00, 1.50, 0.90, 1.788813, 0.002039314
1446341463, -4, 1.90, 1.10, 1.50, 1.00, 1.794327, 0.002046226
1446341523, -4, 1.80, 1.00, 1.50, 0.90, 1.788813, 0.002039314
1446341583, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446341643, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446341703, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446341763, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446341823, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446341883, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446341943, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342003, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342063, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446342123, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342183, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342243, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342303, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342363, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342423, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342483, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342543, -4, 1.90, 1.00, 1.50, 0.90, 1.816666, 0.002074249
1446342603, -4, 1.80, 1.00, 1.40, 0.90, 1.695342, 0.001922462
1446342663, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446342723, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446342783, -4, 1.70, 1.00, 1.30, 0.90, 1.574019, 0.001771722
1446342843, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446342903, -4, 1.70, 1.00, 1.30, 0.90, 1.574019, 0.001771722
1446342963, -4, 1.70, 1.00, 1.30, 0.90, 1.574019, 0.001771722
1446343023, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446343083, -4, 1.70, 1.00, 1.30, 0.90, 1.574019, 0.001771722
1446343143, -4, 1.70, 1.00, 1.30, 0.90, 1.574019, 0.001771722
1446343203, -4, 1.70, 0.90, 1.30, 0.90, 1.487571, 0.001664993
1446343263, -4, 1.70, 1.00, 1.30, 0.90, 1.574019, 0.001771722
1446343323, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446343383, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446343443, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
1446343503, -4, 1.70, 1.00, 1.40, 0.90, 1.66749, 0.001887761
